titel,fkz,titel_name,hauptgruppe,hauptgruppe_name,ansatz_2025,ansatz_2026,ansatz_2027,ist_2024,einzelplan,ministerium,kapitel,kapitel_name,seite_pdf,quelle_pdf
54401,331,Rückzahlung vereinnahmter Beträge nach Schlus.s des,5,Ausgaben – Sachmittel,0.0,0.0,0.0,,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,199,ep_09.pdf
54601,331,Sonstige sächliche Verwaltungsaufgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,199,ep_09.pdf
54701,331,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,105400.0,113100.0,118600.0,99757.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,199,ep_09.pdf
54702,331,Vermischter Sachaufwand für Fachprojekte,5,Ausgaben – Sachmittel,104500.0,73200.0,93300.0,251154.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,200,ep_09.pdf
54703,331,Vermischter Sachaufwand Umweltbildung und Bildung für,5,Ausgaben – Sachmittel,138400.0,159000.0,168000.0,,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,200,ep_09.pdf
68604,332,Zuschüsse für den Träger des Naturparkes Thüringer Wald,6,Ausgaben – Zuweisungen/Zuschüsse,390000.0,420000.0,420000.0,390000.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,200,ep_09.pdf
69801,331,Schadensersatzleistungen (im Allgemeinen),6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,200,ep_09.pdf
71101,331,"Kleine Neu-, Um- und Erweiterungsbauten",7,Ausgaben – Baumaßnahmen,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,201,ep_09.pdf
76101,331,"Neu-, Um- und Ausbau von Wegen und Parkplätzen",7,Ausgaben – Baumaßnahmen,180000.0,180000.0,180000.0,162377.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,201,ep_09.pdf
78101,331,sonstige Tiefbaumaßnahmen,7,Ausgaben – Baumaßnahmen,25000.0,57200.0,18000.0,24949.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,201,ep_09.pdf
81101,331,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,131700.0,165000.0,158000.0,106930.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,201,ep_09.pdf
81202,331,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,146400.0,188300.0,179200.0,,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,201,ep_09.pdf
89201,331,Zuschüsse zu Baumaßnahmen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,202,ep_09.pdf
98101,891,Verrechnungen zwischen Kapiteln,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,380660.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,202,ep_09.pdf
98104,891,Verrechnungen zwischen Kapiteln,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,202,ep_09.pdf
45362,331,Trennungsgeld und Beihilfen für Teilnehmer an,4,Ausgaben – Personal,0.0,0.0,0.0,,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
52562,331,Sachaufwand für Fortbildung,5,Ausgaben – Sachmittel,23000.0,28000.0,24500.0,17931.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
52762,331,Reisen während der Fortbildung,5,Ausgaben – Sachmittel,12900.0,7700.0,8300.0,2171.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
42772,331,Personalausgaben für den Bundesfreiwilligendienst,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
51172,331,"Geräte, Ausstattungs- und Ausrüstungsgegenstä.nde",5,Ausgaben – Sachmittel,0.0,1000.0,1000.0,,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
54772,331,Sachkostenzuschüsse für den Bundesfreiwilligendienst,5,Ausgaben – Sachmittel,6000.0,6000.0,6000.0,5822.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
42773,331,Beschäftigungsentgelte für Vertretungs- und Aus.hilfskräfte,4,Ausgaben – Personal,0.0,0.0,0.0,44257.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
54773,331,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
68673,331,Sonstige Zuschüsse für laufende Zwecke an freie. Träger,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,09,"Ministerium für Umwelt, Energie, Naturschutz und Forsten",0935,Nationale Naturlandschaften,203,ep_09.pdf
11111,011,Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,1000.0,3000.0,2000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
11202,011,"Geldbußen, Verwarnungsgelder und Zwangsgeld.er bei den",1,Einnahmen – Verwaltungseinnahmen,500.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
11941,011,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,129180.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
11951,421,Einnahmen für GIS-Forum,1,Einnahmen – Verwaltungseinnahmen,23800.0,0.0,23800.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
11952,011,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,1012.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
12401,011,Einnahmen aus Vermietung und Verpachtung,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
23302,011,Erstattung der Gemeinden und Gemeindeverbände im,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
27102,011,Erstattungen von der EU,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
28201,011,Sonstige Zuschüsse aus dem Inland,2,Einnahmen – Zuweisungen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
28202,421,Sonstige Zuschüsse aus dem Inland,2,Einnahmen – Zuweisungen,,56100.0,172100.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,22,ep_10.pdf
11965,332,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,24,ep_10.pdf
38165,332,Zuführungen aus anderen Kapiteln des Landesha.ushalts,3,Einnahmen – Schuldenaufnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,24,ep_10.pdf
23176,016,Erstattungen des Bundes für Baunebenkosten der,2,Einnahmen – Zuweisungen,2207400.0,2681400.0,2463200.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,24,ep_10.pdf
35976,016,Entnahme aus zweckgebundener Rücklage gemäß,3,Einnahmen – Schuldenaufnahmen,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,24,ep_10.pdf
42101,011,Bezüge Minister/Ministerin,4,Ausgaben – Personal,207500.0,212200.0,218600.0,192435.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,25,ep_10.pdf
42201,011,Bezüge und Nebenleistungen der Beamten und Richter,4,Ausgaben – Personal,16000000.0,11374100.0,12157100.0,13959897.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,25,ep_10.pdf
42701,011,Beschäftigungsentgelte für Vertretungs- und Aushilfskräfte,4,Ausgaben – Personal,157700.0,157700.0,157500.0,191442.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
42702,423,Beschäftigungsentgelte für Aushilfskräfte für die,4,Ausgaben – Personal,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
42703,011,Beschäftigungsentgelte für Vertretungs- und Aushilfskräfte,4,Ausgaben – Personal,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
42706,011,Beschäftigungsentgelt für Praktikanten,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
42707,423,Beschäftigungsentgelte für Aushilfskräfte für die,4,Ausgaben – Personal,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
42801,011,Entgelte der Arbeitnehmer,4,Ausgaben – Personal,10000000.0,8894800.0,9604800.0,9972836.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,27,ep_10.pdf
51401,011,"Verbrauchsmittel, Haltung von Dienstfahrzeugen",5,Ausgaben – Sachmittel,60000.0,62400.0,65600.0,52521.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,29,ep_10.pdf
51701,011,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5,Ausgaben – Sachmittel,940000.0,695700.0,739000.0,2100.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,29,ep_10.pdf
51801,011,"Mieten und Pachten für Grundstücke, Gebäude und Geräte",5,Ausgaben – Sachmittel,87000.0,68400.0,68400.0,52958.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,29,ep_10.pdf
51902,011,Unterhaltung der Grundstücke und baulichen Anlagen im,5,Ausgaben – Sachmittel,2500.0,1000.0,1000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52601,011,Gerichts- und ähnliche Kosten,5,Ausgaben – Sachmittel,200000.0,20000.0,20000.0,60922.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52602,011,Kosten für Sachverständige,5,Ausgaben – Sachmittel,25000.0,5200.0,7000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52603,011,Aufwendungen für nebenamtliche und nebenberu.fliche,5,Ausgaben – Sachmittel,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52701,011,Dienstreisen,5,Ausgaben – Sachmittel,80000.0,78000.0,78000.0,78503.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52702,011,Dienstreisen (Ausland),5,Ausgaben – Sachmittel,6000.0,3000.0,3000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52704,011,Reisen in Angelegenheiten der Personalvertretungen und,5,Ausgaben – Sachmittel,2000.0,2000.0,2000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52901,011,Verfügungsmittel Minister,5,Ausgaben – Sachmittel,2300.0,2300.0,2300.0,246.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
52911,011,Verfügungsmittel Staatssekretäre,5,Ausgaben – Sachmittel,2000.0,2000.0,2000.0,696.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,30,ep_10.pdf
53101,013,"Öffentlichkeitsarbeit, Dokumentationen und",5,Ausgaben – Sachmittel,180000.0,180000.0,180000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,31,ep_10.pdf
53702,011,Ausgaben für den Umzug und die Verlegung von,5,Ausgaben – Sachmittel,50000.0,30000.0,5000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,31,ep_10.pdf
53801,011,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,102900.0,2500.0,5500.0,20191.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,31,ep_10.pdf
53802,421,Durchführung des GIS-Forums,5,Ausgaben – Sachmittel,20000.0,0.0,20000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
53803,011,Ausgaben für Überlassung,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
53804,011,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,30000.0,5000.0,5000.0,9834.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
53810,314,Arbeitsmedizinische Betreuung der Landesbediensteten,5,Ausgaben – Sachmittel,25000.0,31000.0,33900.0,21781.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
53901,011,"Mitgliedsbeiträge an Vereine, Verbände, Gesellschaften",5,Ausgaben – Sachmittel,20800.0,13600.0,13600.0,20439.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
54202,011,Abführung der Umsatzsteuer an das Finanzamt,5,Ausgaben – Sachmittel,5000.0,1000.0,5000.0,55.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
54603,011,Schadensersatzleistungen (im Allgemeinen),5,Ausgaben – Sachmittel,1000.0,500.0,500.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
54701,011,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,8000.0,2000.0,2000.0,293077.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,32,ep_10.pdf
54702,011,"Kosten für Koordinierungs-, Beratungs- und",5,Ausgaben – Sachmittel,20000.0,10000.0,10000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,33,ep_10.pdf
63101,011,Sonstige Erstattungen an den Bund für die Geschäfts- und,6,Ausgaben – Zuweisungen/Zuschüsse,49000.0,50000.0,51000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,33,ep_10.pdf
63102,421,Verwaltungsvereinbarung Immobilienmarktbericht DE,6,Ausgaben – Zuweisungen/Zuschüsse,3800.0,4200.0,4200.0,3243.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,33,ep_10.pdf
63103,421,Verwaltungsvereinbarung Leitstelle XPlanung/XBau,6,Ausgaben – Zuweisungen/Zuschüsse,12000.0,14900.0,23600.0,11096.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,33,ep_10.pdf
63201,011,Erstattungen für die Geschäftsstelle der,6,Ausgaben – Zuweisungen/Zuschüsse,3200.0,3200.0,3200.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,33,ep_10.pdf
63202,421,Erstattung der anteiligen Kosten der Arbeitsgemeinschaft,6,Ausgaben – Zuweisungen/Zuschüsse,14400.0,15500.0,17100.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
81101,011,Erwerb von Kraftfahrzeugen,8,Ausgaben – Investitionen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
81202,011,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,60000.0,60000.0,60000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
97224,881,Globale Minderausgaben,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
98101,891,Abführung an den Einzelplan 18 für die,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
98102,891,Abführungen an andere Kapitel des Landeshaushaltes,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,34,ep_10.pdf
98103,891,Ausgleichsabgabe nach dem Schwerbehindertenrecht,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,35,ep_10.pdf
42261,011,Anwärterbezüge der Beamten auf Widerruf im,4,Ausgaben – Personal,74200.0,204000.0,380600.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
42861,011,Entgelte der Auszubildenden,4,Ausgaben – Personal,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
45361,011,Trennungsgeld und Umzugskostenvergütungen w.ährend,4,Ausgaben – Personal,0.0,16900.0,29200.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
52561,011,Sachaufwand für Ausbildung,5,Ausgaben – Sachmittel,0.0,1400.0,1800.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
52761,011,Reisen während der Ausbildung,5,Ausgaben – Sachmittel,0.0,2000.0,2000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
52562,011,Sachaufwand für Fortbildung,5,Ausgaben – Sachmittel,20000.0,30000.0,30000.0,14946.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
52762,011,Reisen während der Fortbildung,5,Ausgaben – Sachmittel,2000.0,4000.0,4000.0,4466.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,36,ep_10.pdf
53865,332,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,37,ep_10.pdf
54765,332,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,37,ep_10.pdf
81265,332,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,37,ep_10.pdf
42276,016,Bezüge und Nebenleistungen der Beamten sowie Beamten,4,Ausgaben – Personal,719600.0,720800.0,723500.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,37,ep_10.pdf
52776,016,"Reisekosten für Aus- und Fortbildung, Dienstreis.en",5,Ausgaben – Sachmittel,14000.0,15000.0,16000.0,6227.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
53176,016,"Öffentlichkeitsarbeit, Dokumentation und",5,Ausgaben – Sachmittel,5000.0,5000.0,5000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
53876,016,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,5000.0,280000.0,280000.0,3154.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
54476,016,Rückzahlungen zu viel vereinnahmter Beträge au.s,5,Ausgaben – Sachmittel,0.0,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
54776,016,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,1000.0,2500.0,500.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
63276,016,Erstattungen von Verwaltungskosten an andere L.änder,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
81276,016,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,99000.0,285000.0,60000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
91976,016,Zuführung an zweckgebundene Rücklage gemäß. ThürHhG,9,Ausgaben – Besondere Finanzierungsausgaben,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
42777,421,Beschäftigungsentgelte für Vertretungs- und Aus.hilfskräfte,4,Ausgaben – Personal,,56100.0,112100.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
51177,421,Geschäftsbedarf und sonstige Gebrauchsgegens.tände,5,Ausgaben – Sachmittel,,0.0,16000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
52777,421,Dienstreisen,5,Ausgaben – Sachmittel,,0.0,0.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
53877,421,Sonstige Dienstleistungen und Gestattungen,5,Ausgaben – Sachmittel,,0.0,10000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
54777,421,Vermischter Sachaufwand,5,Ausgaben – Sachmittel,,0.0,19000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
81277,421,"Erwerb von Geräten, Ausstattungs- und",8,Ausgaben – Investitionen,,0.0,15000.0,,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,39,ep_10.pdf
54785,023,Nicht aufteilbare sächliche Verwaltungsausgaben,5,Ausgaben – Sachmittel,5000.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,40,ep_10.pdf
68785,023,Zuschüsse für laufende Zwecke im Ausland,6,Ausgaben – Zuweisungen/Zuschüsse,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1001,Ministerium,40,ep_10.pdf
11101,742,Gebühren und sonstige Entgelte,1,Einnahmen – Verwaltungseinnahmen,2000.0,2000.0,2000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
11112,751,Verwaltungseinnahmen auf Grund der Luftfahrtverwaltung,1,Einnahmen – Verwaltungseinnahmen,125000.0,125000.0,125000.0,89072.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
11121,712,Verwaltungseinnahmen auf Grund der,1,Einnahmen – Verwaltungseinnahmen,1000.0,1000.0,1000.0,,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
11202,791,"Geldbußen, Verwarnungsgelder und Zwangsgelder bei den",1,Einnahmen – Verwaltungseinnahmen,2000.0,1000.0,1000.0,,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
11941,791,Rückzahlung von Überzahlungen,1,Einnahmen – Verwaltungseinnahmen,0.0,1000000.0,1000000.0,5024759.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
11951,791,Sonstige Verwaltungseinnahmen,1,Einnahmen – Verwaltungseinnahmen,55000.0,55000.0,55000.0,46859.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
15344,791,Zinsen von Gemeinden und Gemeindeverbänden,1,Einnahmen – Verwaltungseinnahmen,5000.0,1000.0,1000.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
15744,791,Zinsen von Zweckverbänden,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
16144,791,Zinsen von öffentlichen Unternehmen,1,Einnahmen – Verwaltungseinnahmen,10000.0,2000.0,2000.0,805.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,42,ep_10.pdf
16244,791,Zinsen von Sonstigen im Bereich Verkehr,1,Einnahmen – Verwaltungseinnahmen,2000.0,1000.0,1000.0,69.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,43,ep_10.pdf
33101,723,Einnahmen aus Bundesprogramm,3,Einnahmen – Schuldenaufnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,43,ep_10.pdf
11975,741,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,22011700.0,30000000.0,30000000.0,33301689.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
16175,741,Zinsen von öffentlichen Unternehmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
16275,741,Zinsen von Sonstigen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
23175,741,Zuweisungen des Bundes im Rahmen des,2,Einnahmen – Zuweisungen,395254500.0,402279200.0,409381600.0,,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
35975,741,Entnahme aus zweckgebundener Rücklage,3,Einnahmen – Schuldenaufnahmen,0.0,51648900.0,77439400.0,,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
11976,741,Vermischte Einnahmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
16176,741,Zinsen von öffentlichen Unternehmen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
16276,741,Zinsen von Sonstigen,1,Einnahmen – Verwaltungseinnahmen,0.0,0.0,0.0,0.0,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
23176,741,Zuweisungen des Bundes für die Umsetzung des,2,Einnahmen – Zuweisungen,19900000.0,19900000.0,19900000.0,,10,Ministerium für Digitales und Infrastruktur,1002,Allgemeine Bewilligungen im Bereich Verkehr,44,ep_10.pdf
